bowler,innings,wickets,runs,balls,lbw,bowled,3_w_b,4_w_b,5_w_b,maiden_overs,wicket_point,eco,eco<5,eco(5-5.99),eco(6-7),eco(10-11),eco(11.01-12),eco>12,maiden_point,POINTS
D Pretorius,6,6,159,120,0,1,0,0,0,0,150,7.949999999999999,0,0,0,0,0,0,0,25.166666666666668
YK Pathan,6,6,159,119,1,0,0,0,0,0,150,8.016806722689076,0,0,0,0,0,0,0,25.166666666666668
SI Mahmood,1,1,34,24,0,0,0,0,0,0,25,8.5,0,0,0,0,0,0,0,25.0
WK Dilhari,1,1,32,24,0,0,0,0,0,0,25,8.0,0,0,0,0,0,0,0,25.0
Umaima Sohail,1,1,18,18,0,0,0,0,0,0,25,6.0,0,0,0,0,0,0,0,25.0
AE Satterthwaite,1,1,32,24,0,0,0,0,0,0,25,8.0,0,0,0,0,0,0,0,25.0
AR Nurse,3,3,72,60,0,0,0,0,0,0,75,7.199999999999999,0,0,0,0,0,0,0,25.0
MS Kasprowicz,1,1,28,18,0,0,0,0,0,0,25,9.333333333333334,0,0,0,0,0,0,0,25.0
Mahedi Hasan,3,3,96,72,0,0,0,0,0,0,75,8.0,0,0,0,0,0,0,0,25.0
Rumana Ahmed,2,2,52,36,0,0,0,0,0,0,50,8.666666666666666,0,0,0,0,0,0,0,25.0
B Laughlin,1,1,40,24,0,0,0,0,0,0,25,10.0,0,0,0,0,0,0,0,25.0
OU Ranasinghe,1,1,35,24,0,0,0,0,0,0,25,8.75,0,0,0,0,0,0,0,25.0
Mohammad Asif,1,1,34,24,0,0,0,0,0,0,25,8.5,0,0,0,0,0,0,0,25.0
RM Farrell,1,1,32,24,0,0,0,0,0,0,25,8.0,0,0,0,0,0,0,0,25.0
C de Grandhomme,3,3,85,54,0,0,0,0,0,0,75,9.444444444444445,0,0,0,0,0,0,0,25.0
DE Bollinger,1,1,34,24,0,0,0,0,0,0,25,8.5,0,0,0,0,0,0,0,25.0
N Thushara,1,1,40,24,0,0,0,0,0,0,25,10.0,0,0,0,0,0,0,0,25.0
LJ Wright,2,2,49,30,0,0,0,0,0,0,50,9.8,0,0,0,0,0,0,0,25.0
NJ Shaw,1,1,31,24,0,0,0,0,0,0,25,7.75,0,0,0,0,0,0,0,25.0
CE McConchie,1,1,25,18,0,0,0,0,0,0,25,8.333333333333332,0,0,0,0,0,0,0,25.0
J Mubarak,1,1,9,6,0,0,0,0,0,0,25,9.0,0,0,0,0,0,0,0,25.0
JA Richardson,2,2,70,42,0,0,0,0,0,0,50,10.0,0,0,0,0,0,0,0,25.0
Iftikhar Anjum,1,1,34,24,0,0,0,0,0,0,25,8.5,0,0,0,0,0,0,0,25.0
JWM Dalrymple,1,1,17,12,0,0,0,0,0,0,25,8.5,0,0,0,0,0,0,0,25.0
KW Richardson,3,3,101,59,0,0,0,0,0,0,75,10.271186440677967,0,0,0,-2,0,0,0,24.333333333333332
IS Sodhi,18,17,512,359,3,1,8,0,0,0,425,8.557103064066853,0,0,0,0,0,0,0,24.27777777777778
SC Meaker,1,1,42,24,1,0,0,0,0,0,25,10.5,0,0,0,-2,0,0,0,24.0
WD Parnell,11,10,332,216,0,2,0,0,0,1,250,9.222222222222221,0,0,0,0,0,0,12,24.0
KMA Paul,3,3,124,66,0,1,0,0,0,0,75,11.272727272727273,0,0,0,0,-4,0,0,24.0
NM Coulter-Nile,2,2,76,42,0,0,0,0,0,0,50,10.857142857142858,0,0,0,-2,0,0,0,24.0
TA Boult,8,7,257,192,0,3,0,0,0,1,175,8.03125,0,0,0,0,0,0,12,23.75
MJ Santner,15,14,393,312,0,1,4,0,0,0,350,7.5576923076923075,0,0,0,0,0,0,0,23.666666666666668
Mohammed Siraj,2,2,89,48,0,1,0,0,0,0,50,11.125,0,0,0,0,-4,0,0,23.5
H Deol,1,1,21,12,0,0,0,0,0,0,25,10.5,0,0,0,-2,0,0,0,23.0
AB Dinda,2,2,70,36,0,0,0,0,0,0,50,11.666666666666666,0,0,0,0,-4,0,0,23.0
MJ Swepson,1,1,21,12,0,0,0,0,0,0,25,10.5,0,0,0,-2,0,0,0,23.0
P Jayawickrama,1,1,43,24,0,0,0,0,0,0,25,10.75,0,0,0,-2,0,0,0,23.0
Shahadat Hossain,1,1,31,18,0,0,0,0,0,0,25,10.333333333333334,0,0,0,-2,0,0,0,23.0
KAJ Roach,2,2,68,36,0,0,0,0,0,0,50,11.333333333333332,0,0,0,0,-4,0,0,23.0
HH Pandya,9,8,219,180,0,2,4,0,0,0,200,7.299999999999999,0,0,0,0,0,0,0,22.88888888888889
I Udana,9,8,310,193,0,2,4,0,0,0,200,9.637305699481864,0,0,0,0,0,0,0,22.88888888888889
Mustafizur Rahman,11,9,368,240,1,1,4,8,0,1,225,9.200000000000001,0,0,0,0,0,0,12,22.818181818181817
S Glenn,8,7,185,160,1,2,0,0,0,0,175,6.9375,0,0,2,0,0,0,0,22.5
Fareed Ahmad,2,2,50,23,0,1,0,0,0,0,50,13.043478260869565,0,0,0,0,0,-6,0,22.5
JEC Franklin,8,7,156,108,0,3,0,0,0,0,175,8.666666666666666,0,0,0,0,0,0,0,22.25
AD Russell,12,10,270,181,0,5,0,0,0,1,250,8.950276243093922,0,0,0,0,0,0,12,22.25
Mohammad Hasnain,6,5,214,144,1,1,4,0,0,0,125,8.916666666666668,0,0,0,0,0,0,0,21.833333333333332
AL Phehlukwayo,7,6,235,154,1,1,0,0,0,0,150,9.155844155844155,0,0,0,0,0,0,0,21.714285714285715
CJ Anderson,7,6,190,120,0,1,0,0,0,0,150,9.5,0,0,0,0,0,0,0,21.571428571428573
RP Yadav,7,6,172,144,0,0,0,0,0,0,150,7.166666666666666,0,0,0,0,0,0,0,21.428571428571427
R Ashwin,11,9,339,258,1,3,4,0,0,0,225,7.883720930232558,0,0,0,0,0,0,0,21.181818181818183
A Dananjaya,11,9,330,228,3,1,4,0,0,0,225,8.68421052631579,0,0,0,0,0,0,0,21.181818181818183
PP Chawla,3,2,72,72,0,1,0,0,0,1,50,6.0,0,0,0,0,0,0,12,21.0
RJW Topley,6,5,196,132,1,0,0,0,0,0,125,8.90909090909091,0,0,0,0,0,0,0,21.0
Raza Hasan,1,1,34,18,0,0,0,0,0,0,25,11.333333333333332,0,0,0,0,-4,0,0,21.0
Abu Jayed,1,1,34,18,0,0,0,0,0,0,25,11.333333333333332,0,0,0,0,-4,0,0,21.0
I Ranaweera,1,1,24,12,0,0,0,0,0,0,25,12.0,0,0,0,0,-4,0,0,21.0
NL McCullum,14,11,342,253,0,2,0,0,0,1,275,8.110671936758893,0,0,0,0,0,0,12,20.642857142857142
M Morkel,11,9,396,253,0,2,0,0,0,0,225,9.391304347826088,0,0,0,0,0,0,0,20.636363636363637
Umar Gul,10,8,288,190,1,4,0,0,0,0,200,9.094736842105263,0,0,0,0,0,0,0,20.5
Hasan Ali,5,4,184,114,0,2,0,0,0,0,100,9.68421052631579,0,0,0,0,0,0,0,20.4
Z Khan,5,4,143,114,0,2,0,0,0,0,100,7.526315789473683,0,0,0,0,0,0,0,20.4
NR Sciver,10,8,175,156,0,1,0,0,0,0,200,6.730769230769231,0,0,2,0,0,0,0,20.3
KD Mills,8,6,200,156,0,0,0,0,0,1,150,7.692307692307693,0,0,0,0,0,0,12,20.25
Shoaib Malik,5,4,90,58,0,1,0,0,0,0,100,9.310344827586206,0,0,0,0,0,0,0,20.2
Nida Dar,5,4,129,108,1,0,0,0,0,0,100,7.166666666666666,0,0,0,0,0,0,0,20.2
JN Gillespie,1,1,49,24,0,1,0,0,0,0,25,12.25,0,0,0,0,0,-6,0,20.0
Taskin Ahmed,5,4,161,113,0,0,0,0,0,0,100,8.548672566371682,0,0,0,0,0,0,0,20.0
SJ Harmison,2,1,42,39,0,1,0,0,0,1,25,6.461538461538462,0,0,2,0,0,0,12,20.0
SS Connell,5,4,161,108,0,0,0,0,0,0,100,8.944444444444445,0,0,0,0,0,0,0,20.0
Mohammad Nabi,4,3,85,78,1,1,0,0,0,0,75,6.538461538461538,0,0,2,0,0,0,0,19.75
JL Gunn,4,3,97,84,0,1,0,0,0,0,75,6.928571428571428,0,0,2,0,0,0,0,19.5
Abdul Razzaq,4,3,59,54,0,0,0,0,0,0,75,6.555555555555555,0,0,2,0,0,0,0,19.25
DL Vettori,8,6,198,186,1,1,0,0,0,0,150,6.387096774193548,0,0,2,0,0,0,0,19.25
D Hazell,4,3,108,90,1,1,0,0,0,0,75,7.199999999999999,0,0,0,0,0,0,0,19.25
CRD Fernando,4,3,133,90,0,1,0,0,0,0,75,8.866666666666667,0,0,0,0,0,0,0,19.0
BAW Mendis,8,6,280,186,2,0,0,0,0,0,150,9.032258064516128,0,0,0,0,0,0,0,19.0
LMP Simmons,1,1,14,6,0,0,0,0,0,0,25,14.0,0,0,0,0,0,-6,0,19.0
Shoriful Islam,4,3,107,72,0,1,0,0,0,0,75,8.916666666666668,0,0,0,0,0,0,0,19.0
A Shrubsole,8,5,175,140,2,1,0,0,0,2,125,7.5,0,0,0,0,0,0,24,19.0
Ziaur Rahman,1,1,16,6,0,0,0,0,0,0,25,16.0,0,0,0,0,0,-6,0,19.0
G Wijekoon,1,1,50,24,0,0,0,0,0,0,25,12.5,0,0,0,0,0,-6,0,19.0
JL Jonassen,4,3,80,63,1,0,0,0,0,0,75,7.619047619047619,0,0,0,0,0,0,0,19.0
BC Fortuin,4,3,90,72,0,1,0,0,0,0,75,7.5,0,0,0,0,0,0,0,19.0
MM Ali,11,8,211,161,1,1,4,0,0,0,200,7.86335403726708,0,0,0,0,0,0,0,18.727272727272727
R Shepherd,4,3,81,48,0,0,0,0,0,0,75,10.125,0,0,0,-2,0,0,0,18.25
JDP Oram,7,5,193,126,0,0,0,0,0,0,125,9.190476190476192,0,0,0,0,0,0,0,17.857142857142858
Yuvraj Singh,6,4,76,76,2,0,4,0,0,0,100,6.0,0,0,0,0,0,0,0,17.666666666666668
BMAJ Mendis,3,2,39,36,0,1,0,0,0,0,50,6.5,0,0,2,0,0,0,0,17.666666666666668
KA Pollard,16,11,316,236,0,1,0,0,0,0,275,8.033898305084746,0,0,0,0,0,0,0,17.25
P Kumar,3,2,78,60,1,0,0,0,0,0,50,7.800000000000001,0,0,0,0,0,0,0,17.0
C Karunaratne,9,6,223,168,0,3,0,0,0,0,150,7.9642857142857135,0,0,0,0,0,0,0,17.0
IG Butler,3,2,105,66,0,1,0,0,0,0,50,9.545454545454545,0,0,0,0,0,0,0,17.0
Abdur Razzak,3,2,96,72,0,1,0,0,0,0,50,8.0,0,0,0,0,0,0,0,17.0
MA Wood,3,2,97,66,0,1,0,0,0,0,50,8.818181818181818,0,0,0,0,0,0,0,17.0
NLTC Perera,15,10,415,272,0,3,0,0,0,0,250,9.154411764705882,0,0,0,0,0,0,0,16.866666666666667
Soumya Sarkar,6,4,124,78,0,1,0,0,0,0,100,9.538461538461538,0,0,0,0,0,0,0,16.833333333333332
JP Faulkner,6,4,170,130,0,1,0,0,0,0,100,7.846153846153847,0,0,0,0,0,0,0,16.833333333333332
CH Gayle,9,6,159,135,1,0,0,0,0,0,150,7.066666666666666,0,0,0,0,0,0,0,16.77777777777778
FH Edwards,6,4,160,114,0,0,0,0,0,0,100,8.421052631578947,0,0,0,0,0,0,0,16.666666666666668
AA Alleyne,3,2,75,54,0,0,0,0,0,0,50,8.333333333333332,0,0,0,0,0,0,0,16.666666666666668
Sadia Yousuf,3,2,94,72,0,0,0,0,0,0,50,7.833333333333334,0,0,0,0,0,0,0,16.666666666666668
NA Saini,3,2,79,66,0,0,0,0,0,0,50,7.181818181818182,0,0,0,0,0,0,0,16.666666666666668
ASS Fletcher,3,2,84,54,0,0,0,0,0,0,50,9.333333333333334,0,0,0,0,0,0,0,16.666666666666668
SJ Benn,3,2,67,54,0,0,0,0,0,0,50,7.444444444444445,0,0,0,0,0,0,0,16.666666666666668
LA Dawson,3,2,83,54,0,0,0,0,0,0,50,9.222222222222221,0,0,0,0,0,0,0,16.666666666666668
A Symonds,3,2,67,49,0,0,0,0,0,0,50,8.204081632653061,0,0,0,0,0,0,0,16.666666666666668
Mohammad Irfan,3,2,102,72,0,0,0,0,0,0,50,8.5,0,0,0,0,0,0,0,16.666666666666668
A Mohammed,3,2,83,66,0,0,0,0,0,0,50,7.545454545454545,0,0,0,0,0,0,0,16.666666666666668
DJS Dottin,3,2,65,54,0,0,0,0,0,0,50,7.222222222222222,0,0,0,0,0,0,0,16.666666666666668
A Flintoff,2,1,26,36,1,0,0,0,0,0,25,4.333333333333333,6,0,0,0,0,0,0,16.0
DR Smith,3,2,87,48,0,0,0,0,0,0,50,10.875,0,0,0,-2,0,0,0,16.0
S Dube,5,3,110,60,0,2,4,0,0,0,75,11.0,0,0,0,-2,0,0,0,15.8
S Luus,4,2,96,66,0,1,0,0,0,1,50,8.727272727272727,0,0,0,0,0,0,12,15.75
A Khaka,9,5,240,186,0,4,0,0,0,1,125,7.741935483870968,0,0,0,0,0,0,12,15.666666666666666
Imad Wasim,12,7,280,252,0,3,0,0,0,0,175,6.666666666666667,0,0,2,0,0,0,0,15.0
AC Kerr,5,3,116,96,0,0,0,0,0,0,75,7.25,0,0,0,0,0,0,0,15.0
B Lee,5,3,188,109,0,0,0,0,0,0,75,10.34862385321101,0,0,0,-2,0,0,0,14.6
HNK Jensen,7,4,141,118,0,1,0,0,0,0,100,7.169491525423728,0,0,0,0,0,0,0,14.428571428571429
D Wiese,7,4,174,122,0,1,0,0,0,0,100,8.557377049180328,0,0,0,0,0,0,0,14.428571428571429
JC Tredwell,4,2,89,96,1,1,0,0,0,0,50,5.5625,0,4,0,0,0,0,0,14.0
WPUJC Vaas,2,1,55,48,0,1,0,0,0,0,25,6.875,0,0,2,0,0,0,0,14.0
AD Mathews,11,6,258,198,0,1,0,0,0,0,150,7.818181818181818,0,0,0,0,0,0,0,13.727272727272727
FL Mackay,2,1,53,48,0,0,0,0,0,0,25,6.625,0,0,2,0,0,0,0,13.5
K Pierre,2,1,27,24,0,0,0,0,0,0,25,6.75,0,0,2,0,0,0,0,13.5
MD Gunathilaka,2,1,32,30,0,0,0,0,0,0,25,6.4,0,0,2,0,0,0,0,13.5
XJ Doherty,2,1,53,48,0,0,0,0,0,0,25,6.625,0,0,2,0,0,0,0,13.5
JDF Vandersay,4,2,95,84,1,0,0,0,0,0,50,6.785714285714286,0,0,2,0,0,0,0,13.25
MF Maharoof,2,1,60,42,0,1,0,0,0,0,25,8.571428571428571,0,0,0,0,0,0,0,13.0
KS Williamson,2,1,24,18,0,1,0,0,0,0,25,8.0,0,0,0,0,0,0,0,13.0
K Ramharack,2,1,40,24,1,0,0,0,0,0,25,10.0,0,0,0,0,0,0,0,13.0
L Gregory,2,1,29,24,0,1,0,0,0,0,25,7.25,0,0,0,0,0,0,0,13.0
DBL Powell,2,1,52,42,0,1,0,0,0,0,25,7.428571428571429,0,0,0,0,0,0,0,13.0
S Prasanna,6,3,118,102,1,0,0,0,0,0,75,6.9411764705882355,0,0,2,0,0,0,0,13.0
MW Parkinson,2,1,35,24,0,1,0,0,0,0,25,8.75,0,0,0,0,0,0,0,13.0
SA Abbott,2,1,51,36,0,1,0,0,0,0,25,8.5,0,0,0,0,0,0,0,13.0
M Joshi,2,1,76,48,0,1,0,0,0,0,25,9.5,0,0,0,0,0,0,0,13.0
PADLR Sandakan,6,3,162,144,0,0,0,0,0,0,75,6.75,0,0,2,0,0,0,0,12.833333333333334
RM Hira,5,2,135,96,0,1,0,0,0,1,50,8.4375,0,0,0,0,0,0,12,12.6
MJ Clarke,6,3,89,60,0,0,0,0,0,0,75,8.9,0,0,0,0,0,0,0,12.5
M Klaas,6,3,177,108,0,0,0,0,0,0,75,9.833333333333332,0,0,0,0,0,0,0,12.5
HM Rowe,2,1,23,18,0,0,0,0,0,0,25,7.666666666666666,0,0,0,0,0,0,0,12.5
GD Phillips,2,1,31,24,0,0,0,0,0,0,25,7.75,0,0,0,0,0,0,0,12.5
SD Parry,2,1,65,48,0,0,0,0,0,0,25,8.125,0,0,0,0,0,0,0,12.5
RA Mair,2,1,43,30,0,0,0,0,0,0,25,8.6,0,0,0,0,0,0,0,12.5
SB Styris,4,2,81,66,0,0,0,0,0,0,50,7.363636363636363,0,0,0,0,0,0,0,12.5
Karim Janat,2,1,54,42,0,0,0,0,0,0,25,7.714285714285715,0,0,0,0,0,0,0,12.5
SMSM Senanayake,4,2,101,84,0,0,0,0,0,0,50,7.2142857142857135,0,0,0,0,0,0,0,12.5
L Balaji,2,1,43,30,0,0,0,0,0,0,25,8.6,0,0,0,0,0,0,0,12.5
CS Martin,2,1,60,42,0,0,0,0,0,0,25,8.571428571428571,0,0,0,0,0,0,0,12.5
Arshdeep Singh,2,1,73,47,0,0,0,0,0,0,25,9.319148936170212,0,0,0,0,0,0,0,12.5
RK Kleinveldt,2,1,60,48,0,0,0,0,0,0,25,7.5,0,0,0,0,0,0,0,12.5
HL Colvin,2,1,53,42,0,0,0,0,0,0,25,7.571428571428571,0,0,0,0,0,0,0,12.5
A King,2,1,68,48,0,0,0,0,0,0,25,8.5,0,0,0,0,0,0,0,12.5
V Kohli,2,1,49,36,0,0,0,0,0,0,25,8.166666666666668,0,0,0,0,0,0,0,12.5
HC Knight,6,3,99,84,0,0,0,0,0,0,75,7.071428571428571,0,0,0,0,0,0,0,12.5
D Paterson,2,1,70,47,0,0,0,0,0,0,25,8.936170212765957,0,0,0,0,0,0,0,12.5
F Behardien,2,1,12,12,0,0,0,0,0,0,25,6.0,0,0,0,0,0,0,0,12.5
Shahnawaz Dhani,2,1,57,36,0,0,0,0,0,0,25,9.5,0,0,0,0,0,0,0,12.5
Afif Hossain,4,2,63,36,0,0,0,0,0,0,50,10.5,0,0,0,-2,0,0,0,12.0
NJ Carey,2,1,54,30,1,0,0,0,0,0,25,10.8,0,0,0,-2,0,0,0,12.0
L Sipamla,4,2,127,72,0,0,0,0,0,0,50,10.583333333333332,0,0,0,-2,0,0,0,12.0
S Mahmood,4,2,167,84,1,0,0,0,0,0,50,11.928571428571429,0,0,0,0,-4,0,0,11.75
GJ Maxwell,11,5,210,192,0,0,0,0,0,0,125,6.5625,0,0,2,0,0,0,0,11.545454545454545
Mahmudullah,11,5,148,116,0,2,0,0,0,0,125,7.655172413793104,0,0,0,0,0,0,0,11.545454545454545
AM Fernando,2,1,62,36,0,0,0,0,0,0,25,10.333333333333334,0,0,0,-2,0,0,0,11.5
PR Brown,2,1,66,36,0,0,0,0,0,0,25,11.0,0,0,0,-2,0,0,0,11.5
Shoaib Akhtar,2,1,63,36,0,0,0,0,0,0,25,10.5,0,0,0,-2,0,0,0,11.5
MM Sharma,2,1,73,42,0,0,0,0,0,0,25,10.428571428571429,0,0,0,-2,0,0,0,11.5
Mashrafe Mortaza,9,4,277,192,0,2,0,0,0,0,100,8.65625,0,0,0,0,0,0,0,11.333333333333334
SR Watson,6,2,100,84,0,0,0,0,0,1,50,7.142857142857142,0,0,0,0,0,0,12,10.333333333333334
SK Raina,5,2,121,84,0,1,0,0,0,0,50,8.642857142857142,0,0,0,0,0,0,0,10.2
SR Taylor,5,2,125,84,0,1,0,0,0,0,50,8.928571428571429,0,0,0,0,0,0,0,10.2
Mohammad Hafeez,10,4,192,162,0,1,0,0,0,0,100,7.111111111111111,0,0,0,0,0,0,0,10.1
A Reddy,5,2,132,90,0,0,0,0,0,0,50,8.799999999999999,0,0,0,0,0,0,0,10.0
AR Patel,5,2,123,101,0,0,0,0,0,0,50,7.306930693069306,0,0,0,0,0,0,0,10.0
RA Jadeja,10,4,220,162,0,0,0,0,0,0,100,8.148148148148149,0,0,0,0,0,0,0,10.0
JDS Neesham,10,4,239,141,0,0,0,0,0,0,100,10.170212765957446,0,0,0,-2,0,0,0,9.8
FA Allen,5,2,157,90,0,1,0,0,0,0,50,10.466666666666667,0,0,0,-2,0,0,0,9.8
Mohammad Ashraful,2,1,63,30,0,0,0,0,0,0,25,12.600000000000001,0,0,0,0,0,-6,0,9.5
P Vastrakar,4,1,80,66,0,0,0,0,0,1,25,7.272727272727273,0,0,0,0,0,0,12,9.25
IECM Wong,3,1,79,48,0,1,0,0,0,0,25,9.875,0,0,0,0,0,0,0,8.666666666666666
JR Hopes,3,1,62,42,0,1,0,0,0,0,25,8.857142857142858,0,0,0,0,0,0,0,8.666666666666666
EMDY Munaweera,3,1,70,42,0,1,0,0,0,0,25,10.0,0,0,0,0,0,0,0,8.666666666666666
Bismah Maroof,3,1,39,24,1,0,0,0,0,0,25,9.75,0,0,0,0,0,0,0,8.666666666666666
LMM Tahuhu,6,2,149,96,0,1,0,0,0,0,50,9.3125,0,0,0,0,0,0,0,8.5
DC Drakes,3,1,73,48,0,0,0,0,0,0,25,9.125,0,0,0,0,0,0,0,8.333333333333334
KA Jamieson,3,1,91,58,0,0,0,0,0,0,25,9.413793103448276,0,0,0,0,0,0,0,8.333333333333334
JA Morkel,6,2,116,72,0,0,0,0,0,0,50,9.666666666666668,0,0,0,0,0,0,0,8.333333333333334
BA Stokes,6,2,132,90,0,0,0,0,0,0,50,8.799999999999999,0,0,0,0,0,0,0,8.333333333333334
GD Elliott,3,1,62,42,0,0,0,0,0,0,25,8.857142857142858,0,0,0,0,0,0,0,8.333333333333334
CBRLS Kumara,3,1,97,72,0,0,0,0,0,0,25,8.083333333333334,0,0,0,0,0,0,0,8.333333333333334
MD Shanaka,10,3,143,84,0,0,0,0,0,0,75,10.214285714285714,0,0,0,-2,0,0,0,7.3
TT Bresnan,7,2,175,132,0,0,0,0,0,0,50,7.954545454545454,0,0,0,0,0,0,0,7.142857142857143
Iftikhar Ahmed,4,1,58,54,0,0,0,0,0,0,25,6.444444444444445,0,0,2,0,0,0,0,6.75
GSNFG Jayasuriya,4,1,96,60,0,1,0,0,0,0,25,9.600000000000001,0,0,0,0,0,0,0,6.5
Mehedi Hasan Miraz,4,1,75,48,0,0,0,0,0,0,25,9.375,0,0,0,0,0,0,0,6.25
S Molineux,4,1,101,78,0,0,0,0,0,0,25,7.76923076923077,0,0,0,0,0,0,0,6.25
J Goswami,1,0,17,24,0,0,0,0,0,0,0,4.25,6,0,0,0,0,0,0,6.0
DJ Hooda,1,0,1,6,0,0,0,0,0,0,0,1.0,6,0,0,0,0,0,0,6.0
Bilawal Bhatti,1,0,19,24,0,0,0,0,0,0,0,4.75,6,0,0,0,0,0,0,6.0
Shamim Hossain,1,0,4,6,0,0,0,0,0,0,0,4.0,6,0,0,0,0,0,0,6.0
CL Tryon,5,1,92,89,0,1,0,0,0,0,25,6.202247191011237,0,0,2,0,0,0,0,5.6
DJG Sammy,14,3,256,192,0,0,0,0,0,0,75,8.0,0,0,0,0,0,0,0,5.357142857142857
Sana Mir,5,1,158,120,0,0,0,0,0,0,25,7.9,0,0,0,0,0,0,0,5.0
TM Dilshan,5,1,94,60,0,0,0,0,0,0,25,9.4,0,0,0,0,0,0,0,5.0
SW Bates,5,1,81,60,0,0,0,0,0,0,25,8.100000000000001,0,0,0,0,0,0,0,5.0
D van Niekerk,6,1,124,120,0,0,0,0,0,0,25,6.200000000000001,0,0,2,0,0,0,0,4.5
H Kaur,6,1,66,54,0,0,0,0,0,0,25,7.333333333333334,0,0,0,0,0,0,0,4.166666666666667
S Nitschke,1,0,22,24,0,0,0,0,0,0,0,5.5,0,4,0,0,0,0,0,4.0
JE Root,1,0,11,12,0,0,0,0,0,0,0,5.5,0,4,0,0,0,0,0,4.0
JP Duminy,13,2,246,174,0,0,0,0,0,0,50,8.482758620689655,0,0,0,0,0,0,0,3.8461538461538463
M Kartik,1,0,27,24,0,0,0,0,0,0,0,6.75,0,0,2,0,0,0,0,2.0
JH Kallis,2,0,38,42,0,0,0,0,0,0,0,5.428571428571429,0,4,0,0,0,0,0,2.0
DM de Silva,2,0,16,18,0,0,0,0,0,0,0,5.333333333333333,0,4,0,0,0,0,0,2.0
A Brindle,2,0,38,42,0,0,0,0,0,0,0,5.428571428571429,0,4,0,0,0,0,0,2.0
Jahanara Alam,2,0,26,24,0,0,0,0,0,0,0,6.5,0,0,2,0,0,0,0,1.0
TJ Vlaeminck,2,0,38,36,0,0,0,0,0,0,0,6.333333333333334,0,0,2,0,0,0,0,1.0
A Capsey,3,0,20,18,0,0,0,0,0,0,0,6.666666666666667,0,0,2,0,0,0,0,0.6666666666666666
Khadija Tul Kubra,2,0,52,36,0,0,0,0,0,0,0,8.666666666666666,0,0,0,0,0,0,0,0.0
Lata Mondal,1,0,10,6,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
TS Sekhukhune,1,0,16,12,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0.0
ST de Silva,1,0,10,6,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
KE Broadmore,2,0,38,24,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0.0
Usman Shinwari,1,0,24,18,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0.0
Salma Khatun,2,0,49,30,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0.0
TM Head,1,0,17,12,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0.0
Mosaddek Hossain,4,0,66,48,0,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0.0
DPMD Jayawardene,1,0,8,6,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0.0
MVT Fernando,1,0,16,12,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0.0
Farhad Reza,2,0,40,24,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
Meghna Singh,2,0,33,24,0,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0.0
UWMBCA Welegedara,1,0,40,24,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
Khushdil Shah,2,0,15,12,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0.0
D Tucker,2,0,42,30,0,0,0,0,0,0,0,8.399999999999999,0,0,0,0,0,0,0,0.0
NW Bracken,3,0,75,48,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0.0
N Deonarine,1,0,17,12,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0.0
Syeda Aroob Shah,1,0,34,24,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0.0
LL Tsotsobe,4,0,132,90,0,0,0,0,0,0,0,8.799999999999999,0,0,0,0,0,0,0,0.0
AM Ellis,1,0,40,24,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
KE Pike,1,0,28,18,0,0,0,0,0,0,0,9.333333333333334,0,0,0,0,0,0,0,0.0
Sohag Gazi,2,0,67,42,0,0,0,0,0,0,0,9.571428571428573,0,0,0,0,0,0,0,0.0
Taijul Islam,1,0,32,24,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0.0
FC Jonas,1,0,16,12,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0.0
SA Campbelle,1,0,20,12,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0.0
SE Rutherford,1,0,28,18,0,0,0,0,0,0,0,9.333333333333334,0,0,0,0,0,0,0,0.0
Abu Hider,2,0,69,48,0,0,0,0,0,0,0,8.625,0,0,0,0,0,0,0,0.0
KL Cross,2,0,66,42,0,0,0,0,0,0,0,9.428571428571429,0,0,0,0,0,0,0,0.0
M Strano,1,0,27,18,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0.0
Qanita Jalil,2,0,36,30,0,0,0,0,0,0,0,7.199999999999999,0,0,0,0,0,0,0,0.0
MK Villiers,3,0,57,42,0,0,0,0,0,0,0,8.142857142857142,0,0,0,0,0,0,0,0.0
